# 0.Id 1.Length 2.Type 3.Source node 4.Target node 5.Generation 6. Monomer_type 7.Similar to id 8.Accelerate
#Mol-* 1.No. segments 
Number_Molecules, 512
Mol-1,50
1 , 2 , 1 , 92 , 100 , 4 , 2 , 0 , 0
2 , 3 , 1 , 92 , 134 , 4 , 2 , 0 , 0
3 , 1 , 1 , 85 , 92 , 3 , 2 , 0 , 0
4 , 1 , 0 , 98 , 145 , 7 , 2 , 25 , 3
5 , 1 , 1 , 98 , 102 , 7 , 2 , 0 , 0
6 , 3 , 1 , 90 , 98 , 6 , 2 , 0 , 0
7 , 1 , 1 , 100 , 106 , 5 , 2 , 0 , 0
8 , 2 , 1 , 100 , 115 , 5 , 2 , 0 , 0
9 , 1 , 0 , 102 , 137 , 8 , 2 , 25 , 3
10 , 1 , 1 , 102 , 104 , 8 , 2 , 0 , 0
11 , 2 , 0 , 104 , 132 , 9 , 2 , 25 , 3
12 , 1 , 1 , 104 , 126 , 9 , 2 , 0 , 0
13 , 3 , 0 , 106 , 150 , 6 , 2 , 25 , 3
14 , 1 , 1 , 106 , 130 , 6 , 2 , 0 , 0
15 , 1 , 0 , 110 , 131 , 4 , 2 , 25 , 3
16 , 1 , 1 , 108 , 110 , 3 , 2 , 0 , 0
17 , 1 , 1 , 110 , 151 , 4 , 2 , 0 , 0
18 , 3 , 0 , 108 , 168 , 3 , 2 , 25 , 3
19 , 1 , 1 , 84 , 108 , 2 , 2 , 0 , 0
20 , 4 , 0 , 111 , 166 , 7 , 2 , 25 , 3
21 , 3 , 0 , 111 , 167 , 7 , 2 , 25 , 3
22 , 1 , 1 , 103 , 111 , 6 , 2 , 0 , 0
23 , 3 , 0 , 103 , 175 , 6 , 2 , 25 , 3
24 , 1 , 1 , 88 , 103 , 5 , 2 , 0 , 0
25 , 10 , 0 , 114 , 182 , 5 , 2 , 0 , 0
26 , 5 , 0 , 114 , 183 , 5 , 2 , 25 , 3
27 , 3 , 1 , 87 , 114 , 4 , 2 , 0 , 0
28 , 4 , 0 , 115 , 172 , 6 , 2 , 25 , 3
29 , 2 , 0 , 115 , 179 , 6 , 2 , 25 , 3
30 , 1 , 1 , 126 , 129 , 10 , 2 , 0 , 0
31 , 1 , 1 , 126 , 136 , 10 , 2 , 0 , 0
32 , 1 , 0 , 129 , 149 , 11 , 2 , 25 , 3
33 , 3 , 0 , 129 , 180 , 11 , 2 , 25 , 3
34 , 2 , 0 , 130 , 176 , 7 , 2 , 25 , 3
35 , 1 , 0 , 130 , 181 , 7 , 2 , 25 , 3
36 , 1 , 0 , 134 , 156 , 5 , 2 , 25 , 3
37 , 1 , 0 , 134 , 158 , 5 , 2 , 25 , 3
38 , 1 , 0 , 136 , 155 , 11 , 2 , 25 , 3
39 , 2 , 1 , 136 , 154 , 11 , 2 , 0 , 0
40 , 1 , 0 , 151 , 165 , 5 , 2 , 25 , 3
41 , 3 , 0 , 151 , 178 , 5 , 2 , 25 , 3
42 , 1 , 0 , 154 , 164 , 12 , 2 , 25 , 3
43 , 2 , 0 , 154 , 169 , 12 , 2 , 25 , 3
44 , 2 , 1 , 85 , 87 , 3 , 2 , 0 , 0
45 , 1 , 1 , 84 , 85 , 2 , 2 , 0 , 0
46 , 1 , 1 , 87 , 88 , 4 , 2 , 0 , 0
47 , 6 , 0 , 90 , 153 , 6 , 2 , 25 , 3
48 , 2 , 1 , 88 , 90 , 5 , 2 , 0 , 0
49 , 1 , 1 , 83 , 84 , 1 , 2 , 0 , 0
50 , 84 , -1 , 0 , 83 , 0 , 1 , 0 , 0
Mol-2,22
